answer_changed,attempt_id,confidence_level,created_at,flagged_for_review,hint_used,is_correct,points_awarded,question_id,response_id,selected_option_id,time_taken_seconds
false,1646,Guessed,2025-09-11T19:40:41.000Z,false,true,false,0,378,8228,1512,64
false,1646,Very Confident,2025-09-11T19:40:01.000Z,false,false,false,0,379,8229,1516,67
false,1646,Unsure,2025-09-11T19:40:09.000Z,false,false,false,0,380,8230,1517,54
false,1647,Confident,2025-11-21T21:34:20.000Z,false,false,false,0,21,8231,81,63
false,1647,Confident,2025-11-21T21:32:23.000Z,false,false,false,0,22,8232,85,28
false,1647,Unsure,2025-11-21T21:32:45.000Z,false,false,false,0,23,8233,89,45
false,1647,Very Confident,2025-11-21T21:31:34.000Z,false,false,true,2,24,8234,93,33
true,1647,Confident,2025-11-21T21:32:49.000Z,false,false,false,0,25,8235,99,82
false,1648,Unsure,2024-07-11T17:21:57.000Z,false,false,false,0,596,8236,2382,6
true,1648,Very Confident,2024-07-11T17:23:50.000Z,false,false,true,2,597,8237,2386,18
false,1648,Unsure,2024-07-11T17:19:51.000Z,false,false,true,1,598,8238,2389,16
false,1648,Confident,2024-07-11T17:20:34.000Z,false,false,false,0,599,8239,2394,29
false,1648,Unsure,2024-07-11T17:21:56.000Z,false,false,false,0,600,8240,2399,22
false,1649,Very Confident,2025-05-20T14:44:23.000Z,false,false,false,0,216,8241,864,82
false,1649,Confident,2025-05-20T14:43:42.000Z,false,false,false,0,217,8242,867,12
false,1649,Very Confident,2025-05-20T14:40:16.000Z,false,false,false,0,218,8243,869,25
false,1649,Unsure,2025-05-20T14:43:14.000Z,false,false,false,0,219,8244,874,89
false,1649,Confident,2025-05-20T14:41:40.000Z,false,false,true,1,220,8245,878,72
false,1650,Confident,2025-06-08T11:02:56.000Z,false,false,false,0,261,8246,1043,88
false,1650,Confident,2025-06-08T10:59:40.000Z,false,false,false,0,262,8247,1046,77
false,1650,Confident,2025-06-08T11:01:57.000Z,false,false,false,0,263,8248,1051,9
false,1650,Confident,2025-06-08T10:59:33.000Z,false,false,true,3,264,8249,1053,31
false,1650,Confident,2025-06-08T11:00:08.000Z,true,true,true,1,265,8250,1060,52
false,1651,Guessed,2025-01-26T09:48:36.000Z,false,false,false,0,296,8251,1181,25
false,1651,Guessed,2025-01-26T09:46:50.000Z,false,true,false,0,297,8252,1186,79
false,1651,Unsure,2025-01-26T09:47:06.000Z,false,false,false,0,298,8253,1190,72
false,1651,Confident,2025-01-26T09:47:23.000Z,false,true,false,0,299,8254,1193,75
true,1651,Very Confident,2025-01-26T09:49:37.000Z,false,false,false,0,300,8255,1199,68
false,1652,Unsure,2025-02-09T10:41:20.000Z,false,false,false,0,41,8256,163,13
false,1652,Confident,2025-02-09T10:41:11.000Z,false,false,true,3,42,8257,168,6
false,1652,Confident,2025-02-09T10:37:12.000Z,false,false,false,0,43,8258,170,25
false,1652,Confident,2025-02-09T10:40:30.000Z,false,false,false,0,44,8259,176,36
true,1652,Unsure,2025-02-09T10:37:44.000Z,false,false,true,1,45,8260,179,58
true,1653,Confident,2025-05-13T12:48:14.000Z,false,false,false,0,306,8261,1221,80
false,1653,Very Confident,2025-05-13T12:51:53.000Z,false,false,false,0,307,8262,1227,36
false,1653,Unsure,2025-05-13T12:50:25.000Z,false,false,true,3,308,8263,1231,6
true,1653,Very Confident,2025-05-13T12:49:00.000Z,false,false,true,1,309,8264,1234,20
false,1653,Very Confident,2025-05-13T12:52:41.000Z,false,false,false,0,310,8265,1239,56
false,1654,Guessed,2025-09-02T18:37:43.000Z,false,true,false,0,46,8266,182,37
false,1654,Confident,2025-09-02T18:41:44.000Z,false,false,false,0,47,8267,185,79
false,1654,Guessed,2025-09-02T18:37:12.000Z,false,false,true,2,48,8268,192,26
false,1654,Unsure,2025-09-02T18:41:19.000Z,false,true,false,0,49,8269,194,36
false,1654,Very Confident,2025-09-02T18:38:07.000Z,false,false,true,1,50,8270,200,49
false,1655,Confident,2025-09-09T09:24:35.000Z,false,false,false,0,486,8271,1941,20
false,1655,Unsure,2025-09-09T09:24:09.000Z,false,false,false,0,487,8272,1945,73
false,1655,Unsure,2025-09-09T09:20:23.000Z,false,false,false,0,488,8273,1951,10
false,1655,Guessed,2025-09-09T09:21:18.000Z,false,true,false,0,489,8274,1953,83
false,1655,Confident,2025-09-09T09:21:17.000Z,false,false,false,0,490,8275,1958,40
false,1656,Unsure,2025-07-29T12:17:01.000Z,false,false,false,0,191,8276,763,63
false,1656,Very Confident,2025-07-29T12:16:20.000Z,false,false,true,1,192,8277,765,79
false,1656,Confident,2025-07-29T12:18:19.000Z,false,false,false,0,193,8278,769,63
false,1656,Confident,2025-07-29T12:16:16.000Z,false,true,false,0,194,8279,773,32
false,1656,Unsure,2025-07-29T12:19:15.000Z,false,false,false,0,195,8280,779,77
false,1657,Confident,2025-09-21T13:03:40.000Z,false,true,false,0,416,8281,1663,11
false,1657,Confident,2025-09-21T13:06:36.000Z,false,false,true,2,417,8282,1668,83
false,1657,Very Confident,2025-09-21T13:06:36.000Z,false,false,false,0,418,8283,1669,75
false,1657,Confident,2025-09-21T13:02:46.000Z,true,false,false,0,419,8284,1674,17
false,1657,Confident,2025-09-21T13:02:21.000Z,false,false,true,1,420,8285,1678,14
false,1658,Unsure,2025-05-07T23:01:48.000Z,false,true,false,0,546,8286,2183,74
false,1658,Very Confident,2025-05-07T22:59:03.000Z,false,false,false,0,547,8287,2187,70
false,1658,Guessed,2025-05-07T22:58:31.000Z,false,false,true,1,548,8288,2189,23
false,1658,Confident,2025-05-07T23:01:32.000Z,false,false,false,0,549,8289,2196,70
false,1658,Confident,2025-05-07T22:57:27.000Z,false,false,false,0,550,8290,2199,46
false,1659,Guessed,2025-04-08T15:19:05.000Z,false,false,false,0,236,8291,944,72
false,1659,Very Confident,2025-04-08T15:18:30.000Z,false,false,false,0,237,8292,948,25
false,1659,Unsure,2025-04-08T15:19:10.000Z,false,false,true,2,238,8293,950,82
false,1659,Confident,2025-04-08T15:20:53.000Z,false,false,true,1,239,8294,956,67
false,1659,Very Confident,2025-04-08T15:20:33.000Z,false,true,false,0,240,8295,958,76
false,1660,Unsure,2024-07-11T19:21:12.000Z,false,false,true,1,596,8296,2383,50
false,1660,Confident,2024-07-11T19:21:37.000Z,false,false,true,2,597,8297,2386,78
false,1660,Confident,2024-07-11T19:24:30.000Z,false,false,false,0,598,8298,2392,70
false,1660,Very Confident,2024-07-11T19:24:09.000Z,false,false,false,0,599,8299,2395,78
true,1660,Unsure,2024-07-11T19:21:32.000Z,false,false,true,3,600,8300,2400,29
false,1661,Unsure,2025-04-06T15:47:12.000Z,false,true,true,2,246,8301,983,40
false,1661,Confident,2025-04-06T15:47:21.000Z,false,false,false,0,247,8302,988,86
false,1661,Unsure,2025-04-06T15:48:01.000Z,false,false,false,0,248,8303,992,19
false,1661,Confident,2025-04-06T15:49:18.000Z,false,false,false,0,249,8304,996,62
false,1661,Unsure,2025-04-06T15:48:28.000Z,false,false,false,0,250,8305,1000,42
false,1662,Confident,2025-09-08T23:00:31.000Z,false,false,false,0,121,8306,481,69
false,1662,Very Confident,2025-09-08T22:59:02.000Z,false,false,false,0,122,8307,488,73
false,1662,Unsure,2025-09-08T22:59:11.000Z,true,false,false,0,123,8308,489,60
false,1662,Very Confident,2025-09-08T23:01:47.000Z,false,false,true,3,124,8309,493,22
false,1662,Confident,2025-09-08T23:01:21.000Z,false,false,true,3,125,8310,500,84
false,1663,Unsure,2025-03-08T16:47:19.000Z,false,true,false,0,31,8311,121,58
false,1663,Confident,2025-03-08T16:48:19.000Z,false,true,false,0,32,8312,126,63
false,1663,Unsure,2025-03-08T16:48:36.000Z,false,false,false,0,33,8313,131,43
false,1663,Confident,2025-03-08T16:49:40.000Z,false,false,true,2,34,8314,134,69
false,1663,Unsure,2025-03-08T16:48:52.000Z,false,false,true,3,35,8315,138,57
false,1664,Very Confident,2024-11-30T06:10:19.000Z,false,false,false,0,496,8316,1982,88
false,1664,Unsure,2024-11-30T06:13:26.000Z,false,false,false,0,497,8317,1987,48
false,1664,Very Confident,2024-11-30T06:12:39.000Z,false,false,false,0,498,8318,1991,67
true,1664,Confident,2024-11-30T06:10:18.000Z,true,false,false,0,499,8319,1996,37
false,1664,Confident,2024-11-30T06:12:46.000Z,false,false,false,0,500,8320,1999,25
false,1665,Confident,2025-02-11T20:59:26.000Z,false,false,false,0,21,8321,84,75
false,1665,Very Confident,2025-02-11T20:59:28.000Z,false,false,false,0,22,8322,85,71
false,1665,Unsure,2025-02-11T20:58:14.000Z,false,false,false,0,23,8323,92,13
true,1665,Confident,2025-02-11T20:59:22.000Z,false,false,false,0,24,8324,95,49
false,1665,Confident,2025-02-11T20:59:36.000Z,false,true,false,0,25,8325,99,28
false,1666,Confident,2024-07-10T07:37:55.000Z,false,true,false,0,171,8326,682,13
false,1666,Confident,2024-07-10T07:34:36.000Z,true,false,false,0,172,8327,687,81
false,1666,Unsure,2024-07-10T07:38:06.000Z,false,true,false,0,173,8328,689,28
false,1666,Unsure,2024-07-10T07:37:10.000Z,true,false,false,0,174,8329,694,9
false,1666,Unsure,2024-07-10T07:35:03.000Z,false,false,false,0,175,8330,698,18
false,1667,Unsure,2024-11-28T08:38:52.000Z,false,true,true,1,576,8331,2301,67
false,1667,Confident,2024-11-28T08:36:24.000Z,false,false,false,0,577,8332,2307,20
false,1667,Unsure,2024-11-28T08:39:12.000Z,false,false,true,1,578,8333,2312,34
false,1667,Very Confident,2024-11-28T08:36:44.000Z,false,false,false,0,579,8334,2316,62
false,1667,Confident,2024-11-28T08:39:04.000Z,false,true,false,0,580,8335,2318,30
true,1668,Very Confident,2024-06-20T19:05:57.000Z,false,true,false,0,36,8336,141,69
false,1668,Very Confident,2024-06-20T19:02:26.000Z,true,false,false,0,37,8337,145,59
false,1668,Confident,2024-06-20T19:06:46.000Z,false,true,false,0,38,8338,152,62
false,1668,Unsure,2024-06-20T19:06:35.000Z,false,false,true,3,39,8339,156,67
false,1668,Guessed,2024-06-20T19:05:17.000Z,false,false,false,0,40,8340,157,29
false,1669,Confident,2024-12-16T14:50:44.000Z,true,false,false,0,341,8341,1362,81
false,1669,Unsure,2024-12-16T14:49:35.000Z,false,false,false,0,342,8342,1367,73
false,1669,Confident,2024-12-16T14:49:16.000Z,false,false,false,0,343,8343,1372,38
false,1669,Confident,2024-12-16T14:50:56.000Z,false,false,true,2,344,8344,1375,30
false,1669,Very Confident,2024-12-16T14:48:37.000Z,false,false,false,0,345,8345,1380,90
false,1670,Very Confident,2025-08-20T07:31:48.000Z,false,false,false,0,411,8346,1643,5
false,1670,Very Confident,2025-08-20T07:31:19.000Z,false,true,true,3,412,8347,1646,56
false,1670,Very Confident,2025-08-20T07:29:40.000Z,false,false,false,0,413,8348,1651,67
false,1670,Very Confident,2025-08-20T07:28:48.000Z,false,false,false,0,414,8349,1653,14
false,1670,Unsure,2025-08-20T07:32:50.000Z,true,false,false,0,415,8350,1660,28
false,1671,Unsure,2025-04-28T20:07:39.000Z,false,true,true,1,166,8351,661,30
false,1671,Confident,2025-04-28T20:07:55.000Z,false,false,false,0,167,8352,668,63
false,1671,Confident,2025-04-28T20:09:15.000Z,false,false,false,0,168,8353,671,14
true,1671,Confident,2025-04-28T20:10:44.000Z,false,false,false,0,169,8354,673,21
false,1671,Unsure,2025-04-28T20:08:55.000Z,false,false,false,0,170,8355,680,11
false,1672,Very Confident,2024-07-02T19:21:27.000Z,false,false,false,0,316,8356,1264,66
false,1672,Guessed,2024-07-02T19:18:56.000Z,false,false,false,0,317,8357,1268,82
false,1672,Confident,2024-07-02T19:18:08.000Z,false,false,false,0,318,8358,1271,69
false,1672,Confident,2024-07-02T19:18:28.000Z,false,false,true,3,319,8359,1276,53
false,1672,Confident,2024-07-02T19:20:22.000Z,false,false,false,0,320,8360,1278,70
false,1673,Confident,2024-12-18T14:01:17.000Z,false,false,false,0,411,8361,1642,76
false,1673,Unsure,2024-12-18T13:58:38.000Z,false,false,false,0,412,8362,1648,40
false,1673,Confident,2024-12-18T14:01:28.000Z,false,false,false,0,413,8363,1649,15
false,1673,Unsure,2024-12-18T13:59:28.000Z,false,true,false,0,414,8364,1654,19
false,1673,Confident,2024-12-18T13:59:00.000Z,false,false,false,0,415,8365,1659,50
false,1674,Confident,2025-10-20T13:21:36.000Z,false,true,false,0,311,8366,1244,68
false,1674,Very Confident,2025-10-20T13:19:51.000Z,false,true,false,0,312,8367,1248,30
false,1674,Confident,2025-10-20T13:18:04.000Z,false,false,false,0,313,8368,1250,53
false,1674,Confident,2025-10-20T13:21:30.000Z,true,true,false,0,314,8369,1256,52
false,1674,Very Confident,2025-10-20T13:18:24.000Z,false,true,true,2,315,8370,1259,50
false,1675,Guessed,2024-10-17T22:08:51.000Z,false,true,false,0,226,8371,904,45
false,1675,Confident,2024-10-17T22:08:44.000Z,false,false,false,0,227,8372,905,7
false,1675,Unsure,2024-10-17T22:04:33.000Z,false,false,false,0,228,8373,911,9
true,1675,Unsure,2024-10-17T22:04:12.000Z,false,false,true,2,229,8374,916,7
false,1675,Confident,2024-10-17T22:08:09.000Z,true,false,false,0,230,8375,917,17
false,1676,Guessed,2024-07-11T21:14:59.000Z,false,false,false,0,21,8376,84,56
false,1676,Unsure,2024-07-11T21:16:57.000Z,false,false,false,0,22,8377,87,79
false,1676,Very Confident,2024-07-11T21:15:04.000Z,false,true,false,0,23,8378,90,36
false,1676,Confident,2024-07-11T21:16:01.000Z,false,true,true,3,24,8379,93,22
false,1676,Guessed,2024-07-11T21:15:48.000Z,false,true,false,0,25,8380,99,84
false,1677,Confident,2024-11-10T19:53:34.000Z,true,false,true,1,346,8381,1382,73
true,1677,Unsure,2024-11-10T19:56:21.000Z,false,false,false,0,347,8382,1386,57
false,1677,Confident,2024-11-10T19:53:11.000Z,false,false,true,1,348,8383,1392,57
false,1677,Unsure,2024-11-10T19:56:14.000Z,false,false,true,2,349,8384,1396,79
false,1677,Unsure,2024-11-10T19:55:55.000Z,false,false,false,0,350,8385,1400,51
false,1678,Guessed,2025-02-27T13:03:46.000Z,false,false,true,3,66,8386,263,7
false,1678,Guessed,2025-02-27T13:04:26.000Z,false,false,true,2,67,8387,266,57
false,1678,Very Confident,2025-02-27T13:03:32.000Z,false,true,false,0,68,8388,269,11
false,1678,Unsure,2025-02-27T13:04:48.000Z,false,false,false,0,69,8389,275,81
false,1678,Very Confident,2025-02-27T13:05:01.000Z,false,false,false,0,70,8390,280,89
false,1679,Guessed,2025-05-23T08:28:43.000Z,false,false,false,0,91,8391,363,83
false,1679,Unsure,2025-05-23T08:29:48.000Z,true,false,false,0,92,8392,366,65
false,1679,Unsure,2025-05-23T08:27:29.000Z,false,false,true,2,93,8393,370,73
false,1679,Confident,2025-05-23T08:26:22.000Z,false,false,false,0,94,8394,376,26
false,1679,Unsure,2025-05-23T08:30:22.000Z,false,false,false,0,95,8395,377,62
false,1680,Unsure,2025-01-20T11:15:19.000Z,true,false,false,0,11,8396,41,79
false,1680,Very Confident,2025-01-20T11:16:35.000Z,false,false,true,2,12,8397,48,86
true,1680,Unsure,2025-01-20T11:18:25.000Z,false,false,false,0,13,8398,49,72
false,1680,Confident,2025-01-20T11:19:31.000Z,false,true,false,0,14,8399,53,20
false,1680,Confident,2025-01-20T11:17:21.000Z,false,false,true,1,15,8400,59,45
false,1681,Very Confident,2025-03-05T14:43:27.000Z,false,false,true,1,156,8401,623,70
false,1681,Very Confident,2025-03-05T14:41:48.000Z,true,false,false,0,157,8402,627,8
false,1681,Confident,2025-03-05T14:44:53.000Z,false,false,false,0,158,8403,632,54
false,1681,Unsure,2025-03-05T14:44:32.000Z,false,false,false,0,159,8404,634,27
false,1681,Very Confident,2025-03-05T14:42:51.000Z,false,false,false,0,160,8405,637,58
false,1682,Confident,2024-12-29T06:24:31.000Z,false,false,false,0,131,8406,524,39
false,1682,Guessed,2024-12-29T06:24:45.000Z,false,false,false,0,132,8407,526,22
false,1682,Unsure,2024-12-29T06:23:45.000Z,false,false,true,1,133,8408,530,66
true,1682,Confident,2024-12-29T06:23:51.000Z,false,false,false,0,134,8409,534,72
false,1682,Confident,2024-12-29T06:24:37.000Z,false,false,false,0,135,8410,540,50
false,1683,Guessed,2025-12-15T08:34:45.000Z,false,false,false,0,271,8411,1084,46
false,1683,Confident,2025-12-15T08:37:10.000Z,false,false,false,0,272,8412,1085,33
false,1683,Unsure,2025-12-15T08:34:59.000Z,false,false,false,0,273,8413,1091,51
false,1683,Confident,2025-12-15T08:36:35.000Z,false,false,false,0,274,8414,1094,26
false,1683,Very Confident,2025-12-15T08:35:58.000Z,false,true,false,0,275,8415,1099,40
false,1684,Very Confident,2025-06-17T16:12:38.000Z,false,false,false,0,526,8416,2101,61
false,1684,Very Confident,2025-06-17T16:13:34.000Z,false,false,true,1,527,8417,2107,32
false,1684,Unsure,2025-06-17T16:10:20.000Z,false,false,false,0,528,8418,2110,13
false,1684,Very Confident,2025-06-17T16:12:56.000Z,false,true,false,0,529,8419,2114,22
false,1684,Confident,2025-06-17T16:13:52.000Z,false,false,false,0,530,8420,2119,10
false,1685,Unsure,2024-07-17T20:45:39.000Z,true,false,false,0,281,8421,1124,83
false,1685,Unsure,2024-07-17T20:43:28.000Z,false,false,false,0,282,8422,1127,86
false,1685,Confident,2024-07-17T20:46:11.000Z,false,false,false,0,283,8423,1132,87
false,1685,Confident,2024-07-17T20:47:32.000Z,false,false,false,0,284,8424,1135,27
false,1685,Very Confident,2024-07-17T20:45:40.000Z,false,false,false,0,285,8425,1137,72
false,1686,Unsure,2025-01-23T09:55:39.000Z,false,false,false,0,176,8426,703,11
false,1686,Unsure,2025-01-23T09:57:50.000Z,false,false,true,3,177,8427,705,59
false,1686,Unsure,2025-01-23T10:00:00.000Z,false,false,false,0,178,8428,712,32
false,1686,Confident,2025-01-23T09:56:43.000Z,false,true,false,0,179,8429,713,74
false,1686,Confident,2025-01-23T09:56:43.000Z,false,true,false,0,180,8430,720,56
false,1687,Confident,2024-12-10T13:37:05.000Z,false,false,false,0,491,8431,1962,16
false,1687,Confident,2024-12-10T13:36:53.000Z,false,true,true,1,492,8432,1967,12
false,1687,Confident,2024-12-10T13:34:15.000Z,false,true,true,1,493,8433,1972,28
false,1687,Confident,2024-12-10T13:37:17.000Z,false,true,false,0,494,8434,1974,26
false,1687,Confident,2024-12-10T13:38:11.000Z,false,false,true,3,495,8435,1977,70
false,1688,Very Confident,2024-12-08T13:40:51.000Z,false,false,false,0,531,8436,2124,25
false,1688,Unsure,2024-12-08T13:40:56.000Z,false,false,false,0,532,8437,2128,22
true,1688,Very Confident,2024-12-08T13:38:51.000Z,false,false,false,0,533,8438,2132,82
false,1688,Confident,2024-12-08T13:40:15.000Z,false,false,true,1,534,8439,2136,89
false,1688,Confident,2024-12-08T13:36:15.000Z,false,false,false,0,535,8440,2140,43
false,1689,Very Confident,2024-12-20T08:24:54.000Z,false,false,true,1,341,8441,1361,80
false,1689,Confident,2024-12-20T08:21:52.000Z,false,false,false,0,342,8442,1365,65
true,1689,Confident,2024-12-20T08:24:16.000Z,false,false,false,0,343,8443,1369,57
false,1689,Very Confident,2024-12-20T08:23:20.000Z,false,false,false,0,344,8444,1374,63
false,1689,Guessed,2024-12-20T08:22:51.000Z,false,false,false,0,345,8445,1380,54
true,1690,Confident,2025-05-02T19:02:27.000Z,false,false,false,0,271,8446,1082,71
false,1690,Very Confident,2025-05-02T19:05:49.000Z,false,false,true,3,272,8447,1087,38
false,1690,Guessed,2025-05-02T19:03:46.000Z,false,true,false,0,273,8448,1091,7
false,1690,Unsure,2025-05-02T19:01:48.000Z,false,false,false,0,274,8449,1094,40
false,1690,Confident,2025-05-02T19:05:20.000Z,false,false,false,0,275,8450,1099,60
false,1691,Confident,2025-10-03T09:47:39.000Z,false,true,false,0,441,8451,1762,88
false,1691,Confident,2025-10-03T09:47:26.000Z,false,true,false,0,442,8452,1766,74
false,1691,Very Confident,2025-10-03T09:45:11.000Z,false,false,false,0,443,8453,1771,67
false,1691,Confident,2025-10-03T09:43:12.000Z,false,false,false,0,444,8454,1776,8
false,1691,Unsure,2025-10-03T09:45:27.000Z,false,false,true,3,445,8455,1777,16
false,1692,Confident,2024-08-21T09:07:32.000Z,false,false,true,2,281,8456,1121,83
false,1692,Very Confident,2024-08-21T09:06:21.000Z,false,false,false,0,282,8457,1126,36
false,1692,Confident,2024-08-21T09:08:23.000Z,false,false,false,0,283,8458,1132,34
false,1692,Unsure,2024-08-21T09:06:34.000Z,false,false,true,3,284,8459,1136,35
false,1692,Confident,2024-08-21T09:08:20.000Z,true,false,false,0,285,8460,1140,16
false,1693,Confident,2025-08-07T22:51:40.000Z,false,true,false,0,146,8461,584,36
false,1693,Guessed,2025-08-07T22:52:48.000Z,false,false,false,0,147,8462,586,16
false,1693,Unsure,2025-08-07T22:50:16.000Z,false,false,false,0,148,8463,592,72
false,1693,Unsure,2025-08-07T22:52:27.000Z,false,false,false,0,149,8464,593,10
false,1693,Confident,2025-08-07T22:53:32.000Z,false,false,true,3,150,8465,600,67
false,1694,Confident,2024-09-07T18:41:34.000Z,false,true,false,0,116,8466,461,51
false,1694,Confident,2024-09-07T18:44:14.000Z,true,false,false,0,117,8467,465,34
false,1694,Unsure,2024-09-07T18:44:40.000Z,false,false,true,1,118,8468,471,15
false,1694,Guessed,2024-09-07T18:40:30.000Z,true,true,false,0,119,8469,475,13
false,1694,Unsure,2024-09-07T18:44:02.000Z,false,true,false,0,120,8470,479,22
false,1695,Confident,2025-03-21T12:44:23.000Z,false,false,false,0,336,8471,1341,22
false,1695,Very Confident,2025-03-21T12:46:47.000Z,false,false,false,0,337,8472,1347,71
false,1695,Confident,2025-03-21T12:43:17.000Z,false,false,false,0,338,8473,1349,74
false,1695,Guessed,2025-03-21T12:45:35.000Z,true,false,false,0,339,8474,1356,56
false,1695,Very Confident,2025-03-21T12:42:56.000Z,false,false,true,1,340,8475,1360,21
false,1696,Very Confident,2024-11-27T15:50:24.000Z,false,false,true,3,371,8476,1483,42
false,1696,Unsure,2024-11-27T15:53:04.000Z,true,false,false,0,372,8477,1488,82
false,1696,Very Confident,2024-11-27T15:52:15.000Z,false,true,false,0,373,8478,1492,61
false,1696,Confident,2024-11-27T15:53:45.000Z,false,false,false,0,374,8479,1496,70
false,1696,Very Confident,2024-11-27T15:50:48.000Z,false,false,false,0,375,8480,1497,57
false,1697,Unsure,2025-09-16T10:47:27.000Z,true,false,false,0,6,8481,23,69
false,1697,Unsure,2025-09-16T10:48:50.000Z,false,true,true,2,7,8482,26,67
false,1697,Confident,2025-09-16T10:45:29.000Z,false,true,false,0,8,8483,32,18
false,1697,Confident,2025-09-16T10:46:28.000Z,false,false,false,0,9,8484,34,55
false,1697,Confident,2025-09-16T10:47:52.000Z,false,false,false,0,10,8485,37,6
false,1698,Very Confident,2024-12-20T06:29:32.000Z,false,true,false,0,121,8486,481,14
false,1698,Very Confident,2024-12-20T06:29:29.000Z,false,false,false,0,122,8487,488,61
true,1698,Confident,2024-12-20T06:27:03.000Z,false,false,false,0,123,8488,492,65
false,1698,Confident,2024-12-20T06:28:38.000Z,false,false,false,0,124,8489,496,35
false,1698,Unsure,2024-12-20T06:27:20.000Z,false,false,false,0,125,8490,497,71
false,1699,Very Confident,2025-01-11T10:05:21.000Z,false,true,false,0,71,8491,284,18
false,1699,Confident,2025-01-11T10:05:20.000Z,false,false,false,0,72,8492,285,33
true,1699,Guessed,2025-01-11T10:04:36.000Z,false,false,true,2,73,8493,289,42
false,1699,Confident,2025-01-11T10:06:14.000Z,false,true,false,0,74,8494,293,25
false,1699,Unsure,2025-01-11T10:03:09.000Z,false,false,false,0,75,8495,300,11
false,1700,Confident,2024-06-11T21:24:23.000Z,false,false,true,3,386,8496,1541,43
false,1700,Confident,2024-06-11T21:24:42.000Z,false,false,false,0,387,8497,1546,87
false,1700,Confident,2024-06-11T21:28:31.000Z,false,false,false,0,388,8498,1550,74
false,1700,Confident,2024-06-11T21:26:08.000Z,false,false,false,0,389,8499,1554,88
false,1700,Confident,2024-06-11T21:28:45.000Z,false,false,false,0,390,8500,1557,78
false,1701,Unsure,2024-07-20T08:17:09.000Z,false,false,false,0,56,8501,223,50
false,1701,Unsure,2024-07-20T08:18:22.000Z,false,true,false,0,57,8502,226,6
true,1701,Very Confident,2024-07-20T08:17:45.000Z,false,false,true,3,58,8503,230,11
false,1701,Guessed,2024-07-20T08:16:44.000Z,false,false,false,0,59,8504,235,18
true,1701,Unsure,2024-07-20T08:17:41.000Z,false,false,true,2,60,8505,238,43
false,1702,Guessed,2025-09-15T16:14:17.000Z,false,false,false,0,161,8506,644,77
true,1702,Very Confident,2025-09-15T16:15:13.000Z,false,false,false,0,162,8507,648,81
false,1702,Confident,2025-09-15T16:17:17.000Z,false,false,false,0,163,8508,652,66
true,1702,Unsure,2025-09-15T16:15:11.000Z,false,false,false,0,164,8509,656,15
false,1702,Confident,2025-09-15T16:17:35.000Z,false,false,false,0,165,8510,658,16
false,1703,Very Confident,2025-02-21T12:38:52.000Z,false,false,false,0,26,8511,103,48
true,1703,Confident,2025-02-21T12:38:10.000Z,false,false,false,0,27,8512,107,14
false,1703,Unsure,2025-02-21T12:38:15.000Z,false,false,true,2,28,8513,111,34
false,1703,Confident,2025-02-21T12:37:52.000Z,false,false,false,0,29,8514,114,76
true,1703,Unsure,2025-02-21T12:36:51.000Z,false,false,false,0,30,8515,117,48
false,1704,Very Confident,2025-07-06T19:29:59.000Z,false,false,false,0,106,8516,423,21
false,1704,Unsure,2025-07-06T19:29:12.000Z,true,false,false,0,107,8517,425,64
false,1704,Confident,2025-07-06T19:27:07.000Z,false,false,true,3,108,8518,430,13
false,1704,Very Confident,2025-07-06T19:28:47.000Z,false,false,false,0,109,8519,435,76
false,1704,Very Confident,2025-07-06T19:26:51.000Z,false,false,false,0,110,8520,439,36
false,1705,Guessed,2024-10-25T14:10:30.000Z,false,false,false,0,216,8521,863,64
false,1705,Confident,2024-10-25T14:09:00.000Z,false,true,false,0,217,8522,867,47
false,1705,Guessed,2024-10-25T14:08:26.000Z,false,false,true,3,218,8523,871,59
false,1705,Unsure,2024-10-25T14:07:04.000Z,false,false,false,0,219,8524,874,76
true,1705,Unsure,2024-10-25T14:07:20.000Z,false,false,false,0,220,8525,879,45
true,1706,Confident,2024-10-14T16:50:03.000Z,false,false,false,0,496,8526,1983,83
false,1706,Confident,2024-10-14T16:48:17.000Z,false,false,false,0,497,8527,1985,79
true,1706,Unsure,2024-10-14T16:52:00.000Z,false,false,false,0,498,8528,1992,74
false,1706,Confident,2024-10-14T16:51:56.000Z,false,false,false,0,499,8529,1996,27
false,1706,Unsure,2024-10-14T16:51:59.000Z,false,true,false,0,500,8530,2000,42
false,1707,Confident,2025-11-08T08:36:59.000Z,false,false,false,0,406,8531,1623,39
false,1707,Unsure,2025-11-08T08:35:21.000Z,false,false,false,0,407,8532,1626,7
false,1707,Unsure,2025-11-08T08:37:10.000Z,false,true,false,0,408,8533,1631,26
false,1707,Very Confident,2025-11-08T08:37:28.000Z,false,false,false,0,409,8534,1633,16
false,1707,Guessed,2025-11-08T08:35:39.000Z,false,true,false,0,410,8535,1637,38
false,1708,Confident,2025-05-02T06:36:32.000Z,false,false,false,0,331,8536,1322,35
false,1708,Very Confident,2025-05-02T06:34:36.000Z,false,false,true,2,332,8537,1327,66
true,1708,Unsure,2025-05-02T06:36:53.000Z,false,false,true,1,333,8538,1332,71
false,1708,Unsure,2025-05-02T06:33:28.000Z,false,false,false,0,334,8539,1335,12
false,1708,Unsure,2025-05-02T06:34:34.000Z,false,true,true,1,335,8540,1338,12
true,1709,Unsure,2024-08-30T11:46:24.000Z,false,false,false,0,546,8541,2182,31
